"site.id","lat","lon","elevation_ft","state","county","survey.id","year","month","day","date","start.datetime","end.datetime","duration","site.dry","survey.conducted","num.obs","start.weather","start.wind","start.airtemp","start.watertemp","start.width_m","end.weather","end.wind","end.airtemp","end.watertemp","end.width_m","start.domsubst","start.subdomsubst","end.domsubst","end.subdomsubst","morphology.types","trackname","track.distance_m","confidence.historic.loc","notes","survey.type","distance","data.type","individual.id","pass.id","survey.pass","species","age","count","time.to.detect"
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","DICO","adult",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","DICO","juvenile",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","DICO","larva",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","DITE","adult",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","DITE","juvenile",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","DITE","larva",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","ENES","adult",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","ENES","juvenile",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","ENES","larva",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","PLDU","adult",2,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","PLDU","juvenile",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","PLDU","larva",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","PLVE","adult",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","PLVE","juvenile",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","PLVE","larva",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","PSRE","adult",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","PSRE","juvenile",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","PSRE","larva",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","RAAU","adult",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","RAAU","juvenile",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","RAAU","larva",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","RACA","adult",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","RACA","juvenile",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","RACA","larva",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","RHCA","adult",2,29
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","RHCA","juvenile",0,NA
"Site 12 - Andy Creek - Fall Creek",44.004359,-122.606332,683,"Oregon","Lane County",15,2022,5,26,"2022-05-26","2022-05-26 10:07","2022-05-26 10:42",35,0,1,2,"clear/slight clouds","calm",18,9,"0.6-1.0","clear/slight clouds","calm",18.5,9,"1.1-2.0","pebble/gravel","woody debris","fine sediment","organic","seep/spring","Site12_5/26/22",600,"medium","Visual encounter survey time short due to lack of water/habitat. Medium Confidence due to not survey green site dot, however no other noticeable habitat near where we surveyed.","first survey",600,"count",NA,1,"15_1","RHCA","larva",0,NA
