"site.id","lat","lon","day","month","year","survey.conducted","survey.id","data.type","pass.id","species","age","individual.id","time.to.detect","accuracy_m","coordinate.info","notes","weather","air.temp","date","count","survey.pass"
684,44.046931,-73.052513,26,10,1993,1,133,"PO",1,"DFUS","NR",NA,NA,500,"Lat long assigned by Matt Gorton using GE.",NA,"cool,  partly. cloudy.",13,"10/26/1993",1,"133_1"
732,44.103547,-73.046952,13,6,1997,1,134,"PO",1,"DFUS","NR",NA,NA,300,NA,NA,"sunny",19,"6/13/1997",1,"134_1"
773,44.157841,-73.139005,11,3,2006,1,135,"PO",1,"DFUS","adult",NA,NA,800,"Lat longs assigned by Matt Gorton using GE, ","Most under the same large rock in shallow water.","Mostly sunny",5,"3/11/2006",1,"135_1"
773,44.157841,-73.139005,11,3,2006,1,136,"PO",1,"DFUS","adult",NA,NA,800,"Lat longs assigned by Matt Gorton using GE, ","Most under the same large rock in shallow water.","Mostly sunny",5,"3/11/2006",1,"136_1"
773,44.157841,-73.139005,11,3,2006,1,137,"PO",1,"DFUS","larva",NA,NA,800,"Lat longs assigned by Matt Gorton using GE, ","Most under the same large rock in shallow water.","Mostly sunny",5,"3/11/2006",1,"137_1"
773,44.157841,-73.139005,11,3,2006,1,138,"PO",1,"DFUS","juvenile",NA,NA,800,"Lat longs assigned by Matt Gorton using GE, ","Most under the same large rock in shallow water.","Mostly sunny",5,"3/11/2006",1,"138_1"
773,44.157841,-73.139005,11,3,2006,1,139,"PO",1,"DFUS","juvenile",NA,NA,800,"Lat longs assigned by Matt Gorton using GE, ","Most under the same large rock in shallow water.","Mostly sunny",5,"3/11/2006",1,"139_1"
775,44.157904,-73.029793,19,9,2006,1,140,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.",NA,"Clouds turn to rain",26,"9/19/2006",1,"140_1"
775,44.157904,-73.029793,8,7,2010,1,141,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History : very hot an humid this weeks.

","Hot, humid, clear",30,"7/8/2010",1,"141_1"
775,44.157904,-73.029793,8,7,2010,1,142,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History : very hot an humid this weeks.

Bears had disturbed a number of covers.","Hot, humid, clear",30,"7/8/2010",1,"142_1"
775,44.157904,-73.029793,17,9,2010,1,143,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Accidentally found while checking cover boards
Weather History: Rain and cold

To save money we are checking only half the covers, only the A covers of each pair.

Bag weight = 1.1 w/g, ","Light rain",12,"9/17/2010",1,"143_1"
769,44.15484,-73.144056,7,4,2011,1,144,"PO",1,"DFUS","NR",NA,NA,300,NA,NA,NA,NA,"4/7/2011",1,"144_1"
778,44.161922,-73.146874,31,3,2012,1,145,"PO",1,"DFUS","NR",NA,NA,100,NA,NA,"Overcast",2,"3/31/2012",1,"145_1"
775,44.157904,-73.029793,28,6,2012,1,146,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: Rain last night, cool.
Did maintenance on first two groups of Boards (1 - 30).","Partly cloudy",18,"6/28/2012",1,"146_1"
775,44.157904,-73.029793,12,9,2012,1,147,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: cold overnight - 40’s F, dry yesterday high 70F","Sunny with clouds",19,"9/12/2012",1,"147_1"
775,44.157904,-73.029793,19,9,2012,1,148,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: last night front came in. Yesterday warmer, heavy rains
38B need B board","Clear, sunny",12,"9/19/2012",1,"148_1"
775,44.157904,-73.029793,26,9,2012,1,149,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: rained last night","Overcast, scattered showers",16,"9/26/2012",1,"149_1"
775,44.157904,-73.029793,31,7,2013,1,150,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: Scattered rains very wet
Left 3 boards 10 spacers at #31.","Sunny, clear",20,"7/31/2013",1,"150_1"
775,44.157904,-73.029793,10,7,2014,1,151,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","We performed maintenance on the salamander covers. Replaced ~4 boards and many dividers.","Sunny",20,"7/10/2014",1,"151_1"
775,44.157904,-73.029793,3,9,2014,1,152,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: rained last night - clear and sunny this A. M.
all masses not in bag - bag = 1.2","Sunny, clear",18,"9/3/2014",1,"152_1"
775,44.157904,-73.029793,15,9,2014,1,153,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: Clear last night, temp 9 - 10 C
All broads recorded are “A.
Scales seems to be sticking
19A left for replacement

","Clear",10,"9/15/2014",1,"153_1"
775,44.157904,-73.029793,7,8,2015,1,154,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: Wet spring, scattered showers recently.
Did not finish. Many small trees across path. Replaced 8 boards and a few dividers. Added new marking tope. Most numbers needed repainting. Used a full can of spray paint on boards 1 - 30. Did not need weed whacker. Buck saw and pruners were all that was needed. ","Clear",2,"8/7/2015",1,"154_1"
775,44.157904,-73.029793,7,8,2015,1,155,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: Wet spring, scattered showers recently.
Did not finish. Many small trees across path. Replaced 8 boards and a few dividers. Added new marking tope. Most numbers needed repainting. Used a full can of spray paint on boards 1 - 30. Did not need weed whacker. Buck saw and pruners were all that was needed. ","Clear",2,"8/7/2015",1,"155_1"
775,44.157904,-73.029793,7,8,2015,1,156,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: Wet spring, scattered showers recently.
Did not finish. Many small trees across path. Replaced 8 boards and a few dividers. Added new marking tope. Most numbers needed repainting. Used a full can of spray paint on boards 1 - 30. Did not need weed whacker. Buck saw and pruners were all that was needed. ","Clear",2,"8/7/2015",1,"156_1"
775,44.157904,-73.029793,2,8,2016,1,157,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: Rain yesterday","Partly cloudy",23,"8/2/2016",1,"157_1"
775,44.157904,-73.029793,2,8,2016,1,158,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: Rain yesterday","Partly cloudy",23,"8/2/2016",1,"158_1"
775,44.157904,-73.029793,6,9,2016,1,159,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: Dry for several days.
Cover boards 24A, 28A, 30A, 30B, 45A and 45B - need paint.
Many cover boards were disturbed and dry.
Cover boards J. Andrews helped with cover boards #16 - #46. 
Checked cover boards A and B from #1 to #15, checked only A cover boards from board #16 to #46
bag weight 1.5 grams
BO - board
CR - crack
SU - ground surface","Sunny, fair",23.5,"9/6/2016",1,"159_1"
775,44.157904,-73.029793,6,9,2016,1,160,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: Dry for several days.
Cover boards 24A, 28A, 30A, 30B, 45A and 45B - need paint.
Many cover boards were disturbed and dry.
Cover boards J. Andrews helped with cover boards #16 - #46. 
Checked cover boards A and B from #1 to #15, checked only A cover boards from board #16 to #46
bag weight 1.5 grams
BO - board
CR - crack
SU - ground surface","Sunny, fair",23.5,"9/6/2016",1,"160_1"
775,44.157904,-73.029793,21,9,2016,1,161,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: yesterday clear, rain Sunday - Monday - A.M.
Replaced bottom boards of 3A, one bottom board of 6A.
Need board fro 8A, 13A, 22A
Accidentally found while checking salamander cover boards.","Clear",15,"9/21/2016",1,"161_1"
775,44.157904,-73.029793,27,9,2016,1,162,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: rained last night.
Boards a bit soggy. under broads is damp, but very few salamanders. boards are drier from 39 - 46, but still moist. 
All cover are “A” boards.
BO - board
CR - crack
SU - ground surface","Sunny",16,"9/27/2016",1,"162_1"
771,44.15623,-73.026697,19,10,2016,1,163,"PO",1,"DFUS","NR",NA,NA,780,NA,"Weather History: Rain Last night, warm (upper 70’s) yesterday. Leaves wet.
J. Andrews stepped on 1A
Accidentally found while checking cover boards","Clear",17,"10/19/2016",1,"163_1"
693,44.04936,-73.0544,6,7,2017,1,164,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by J.A. using Google Earth, from GPS","Weather History: warm and wet","Partly cloudy",NA,"7/6/2017",1,"164_1"
693,44.04936,-73.0544,6,7,2017,1,165,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by J.A. using Google Earth, from GPS","Weather History: warm and wet","Partly cloudy",NA,"7/6/2017",1,"165_1"
693,44.04936,-73.0544,6,7,2017,1,166,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by J.A. using Google Earth, from GPS","Weather History: warm and wet","Partly cloudy",NA,"7/6/2017",1,"166_1"
693,44.04936,-73.0544,6,7,2017,1,167,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by J.A. using Google Earth, from GPS","Weather History: warm and wet","Partly cloudy",NA,"7/6/2017",1,"167_1"
693,44.04936,-73.0544,6,7,2017,1,168,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by J.A. using Google Earth, from GPS","Weather History: warm and wet","Partly cloudy",NA,"7/6/2017",1,"168_1"
693,44.04936,-73.0544,6,7,2017,1,169,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by J.A. using Google Earth, from GPS","Weather History: warm and wet","Partly cloudy",NA,"7/6/2017",1,"169_1"
714,44.077142,-73.059846,19,7,2017,1,170,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by observer J.A. using Google Earth. ","Weather History: hot and wet","clear",29,"7/19/2017",1,"170_1"
714,44.077142,-73.059846,19,7,2017,1,171,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by observer J.A. using Google Earth. ","Weather History: hot and wet","clear",29,"7/19/2017",1,"171_1"
714,44.077142,-73.059846,19,7,2017,1,172,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by observer J.A. using Google Earth. ","Weather History: hot and wet","clear",29,"7/19/2017",1,"172_1"
714,44.077142,-73.059846,19,7,2017,1,173,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by observer J.A. using Google Earth. ","Weather History: hot and wet","clear",29,"7/19/2017",1,"173_1"
714,44.077142,-73.059846,19,7,2017,1,174,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by observer J.A. using Google Earth. ","Weather History: hot and wet","clear",29,"7/19/2017",1,"174_1"
714,44.077142,-73.059846,19,7,2017,1,175,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by observer J.A. using Google Earth. ","Weather History: hot and wet","clear",29,"7/19/2017",1,"175_1"
714,44.077142,-73.059846,19,7,2017,1,176,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by observer J.A. using Google Earth. ","Weather History: hot and wet","clear",29,"7/19/2017",1,"176_1"
714,44.077142,-73.059846,19,7,2017,1,177,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by observer J.A. using Google Earth. ","Weather History: hot and wet","clear",29,"7/19/2017",1,"177_1"
714,44.077142,-73.059846,19,7,2017,1,178,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long provided by observer J.A. using Google Earth. ","Weather History: hot and wet","clear",29,"7/19/2017",1,"178_1"
707,44.064669,-73.085715,6,6,2018,1,179,"PO",1,"DFUS","NR",NA,NA,100,"Lat and long added by J.A. using Google Earth and camera data. ",NA,NA,NA,"6/6/2018",1,"179_1"
775,44.157904,-73.029793,24,7,2018,1,180,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: rain yesterday
","Hot and humid",NA,"7/24/2018",1,"180_1"
775,44.157904,-73.029793,29,10,2018,1,181,"PO",1,"DFUS","adult",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: rainy, sleety last few days, wet on surface and under coverboards.
Did not see all the young snakes we saw last week.","cloudy",6,"10/29/2018",1,"181_1"
775,44.157904,-73.029793,29,10,2018,1,182,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: rainy, sleety last few days, wet on surface and under coverboards.
Most boards need to be repainted, spray paint may not be best choice.","cloudy",6,"10/29/2018",1,"182_1"
775,44.157904,-73.029793,8,9,2020,1,183,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: hot and dry summer, cooler temps and some rain last 2 weeks.","clear",19,"9/8/2020",1,"183_1"
770,44.155403,-73.040117,1,7,2021,1,184,"PO",1,"DFUS","NR",NA,NA,180,"Lat long assigned by Matt Gorton using GE.",NA,"Overcast",19,"7/1/2021",1,"184_1"
770,44.155403,-73.040117,1,7,2021,1,185,"PO",1,"DFUS","NR",NA,NA,180,"Lat long assigned by Matt Gorton using GE.",NA,"Overcast",19,"7/1/2021",1,"185_1"
770,44.155403,-73.040117,1,7,2021,1,186,"PO",1,"DFUS","NR",NA,NA,180,"Lat long assigned by Matt Gorton using GE.",NA,"Overcast",19,"7/1/2021",1,"186_1"
798,44.184,-73.038,1,5,2022,1,187,"PO",1,"DFUS","NR",NA,NA,10,"Lat long assigned by observer",NA,NA,NA,"5/1/2022",1,"187_1"
775,44.157904,-73.029793,10,8,2022,1,188,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Coverboard maintenance. # 9 could use new board but not broken.Board needed at 13B, 15A, and 15B. #27 boards could be replaced. 29B, 35B, and 37B boards could be replaced.","Cloudy",NA,"8/10/2022",1,"188_1"
775,44.157904,-73.029793,8,9,2022,1,189,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","mass (g)
Weather History: Rain 2 days ago, cloudy yesterday.
35 B - needs spacer and new 35 board","clear",181,"9/8/2022",1,"189_1"
775,44.157904,-73.029793,22,9,2022,1,190,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: Rain past 3 days; prior to that, dry summer.
We stopped weighing part way through due to stickiness/wetness.
","Rain",15,"9/22/2022",1,"190_1"
775,44.157904,-73.029793,22,9,2022,1,191,"PO",1,"DFUS","NR",NA,NA,780,"Lat long assigned by Matt Gorton using GE.","Weather History: Rain past 3 days; prior to that, dry summer.
We stopped weighing part way through due to stickiness/wetness.
Accidentally found while checking cover boards.
","Rain",15,"9/22/2022",1,"191_1"
702,44.05798,-72.62887,2,11,2013,1,192,"PO",1,"DFUS","adult",NA,NA,NA,NA,NA,NA,NA,"11/2/2013",1,"192_1"
702,44.05798,-72.62887,2,11,2013,1,193,"PO",1,"DFUS","adult",NA,NA,NA,NA,NA,NA,NA,"11/2/2013",1,"193_1"
643,44.02051,-72.545021,7,11,2018,1,194,"PO",1,"DFUS","adult",NA,NA,NA,"Lat and long added by J.A. using Google Earth.","Weather History: Light frosts, rain showers.",NA,NA,"11/7/2018",1,"194_1"
1197,44.87023,-72.15564,26,7,2015,1,195,"PO",1,"DFUS","adult",NA,NA,322,"Lat and long added by C. B. using Google Earth. ","Weather History: wet June and July, showers in A.M.","Partly cloudy",24,"7/26/2015",1,"195_1"
809,44.203153,-72.957778,14,6,2021,1,196,"PO",1,"DFUS","adult",NA,NA,100,"Lat and long provided by observers using GE","Weather History: Hot and dry spring; thunderstorms last night","Overcast",15,"6/14/2021",1,"196_1"
809,44.203153,-72.957778,14,6,2021,1,197,"PO",1,"DFUS","adult",NA,NA,100,"Lat and long provided by observers using GE","Weather History: Hot and dry spring; thunderstorms last night","Overcast",15,"6/14/2021",1,"197_1"
809,44.203153,-72.957778,14,6,2021,1,198,"PO",1,"DFUS","adult",NA,NA,100,"Lat and long provided by observers using GE","Weather History: Hot and dry spring; thunderstorms last night","Overcast",15,"6/14/2021",1,"198_1"
809,44.203153,-72.957778,14,6,2021,1,199,"PO",1,"DFUS","adult",NA,NA,100,"Lat and long provided by observers using GE","Weather History: Hot and dry spring; thunderstorms last night","Overcast",15,"6/14/2021",1,"199_1"
809,44.203153,-72.957778,14,6,2021,1,200,"PO",1,"DFUS","adult",NA,NA,100,"Lat and long provided by observers using GE","Weather History: Hot and dry spring; thunderstorms last night","Overcast",15,"6/14/2021",1,"200_1"
809,44.203153,-72.957778,14,6,2021,1,201,"PO",1,"DFUS","adult",NA,NA,100,"Lat and long provided by observers using GE","Weather History: Hot and dry spring; thunderstorms last night","Overcast",15,"6/14/2021",1,"201_1"
809,44.203153,-72.957778,14,6,2021,1,202,"PO",1,"DFUS","adult",NA,NA,100,"Lat and long provided by observers using GE","Weather History: Hot and dry spring; thunderstorms last night","Overcast",15,"6/14/2021",1,"202_1"
815,44.20897,-72.95662,14,6,2021,1,203,"PO",1,"DFUS","NR",NA,NA,15,"Lat and long provided by observers using GE","Weather History: Hot and dry spring; thunderstorms last night","Overcast",15,"6/14/2021",1,"203_1"
815,44.20897,-72.95662,14,6,2021,1,204,"PO",1,"DFUS","NR",NA,NA,15,"Lat and long provided by observers using GE","Weather History: Hot and dry spring; thunderstorms last night","Overcast",15,"6/14/2021",1,"204_1"
815,44.20897,-72.95662,14,6,2021,1,205,"PO",1,"DFUS","NR",NA,NA,15,"Lat and long provided by observers using GE","Weather History: Hot and dry spring; thunderstorms last night","Overcast",15,"6/14/2021",1,"205_1"
815,44.20897,-72.95662,14,6,2021,1,206,"PO",1,"DFUS","NR",NA,NA,15,"Lat and long provided by observers using GE","Weather History: Hot and dry spring; thunderstorms last night","Overcast",15,"6/14/2021",1,"206_1"
813,44.20787,-72.959702,7,7,2022,1,207,"PO",1,"DFUS","adult",NA,NA,310,"Lat long assigned by Matt Gorton using GE.","Weather History: Dry and seasonable - rain 2 days ago","Partly cloudy",20,"7/7/2022",1,"207_1"
813,44.20787,-72.959702,7,7,2022,1,208,"PO",1,"DFUS","adult",NA,NA,310,"Lat long assigned by Matt Gorton using GE.","Weather History: Dry and seasonable - rain 2 days ago","Partly cloudy",20,"7/7/2022",1,"208_1"
813,44.20787,-72.959702,7,7,2022,1,209,"PO",1,"DFUS","adult",NA,NA,310,"Lat long assigned by Matt Gorton using GE.","Weather History: Dry and seasonable - rain 2 days ago","Partly cloudy",20,"7/7/2022",1,"209_1"
1084,44.58737,-71.905376,2,8,2001,1,210,"PO",1,"DFUS","NR",NA,NA,10,"Lat long assigned by Matt Gorton using GE.",NA,"Sunny and clear",26.5,"8/2/2001",1,"210_1"
1084,44.58737,-71.905376,2,8,2001,1,211,"PO",1,"DFUS","NR",NA,NA,10,"Lat long assigned by Matt Gorton using GE.",NA,"Sunny and clear",26.5,"8/2/2001",1,"211_1"
1084,44.58737,-71.905376,2,6,2021,1,212,"PO",1,"DFUS","NR",NA,NA,10,"Lat long assigned by Matt Gorton using GE.",NA,"Sunny",21,"6/2/2021",1,"212_1"
975,44.436643,-72.32474,17,7,2014,1,213,"PO",1,"DFUS","NR",NA,NA,NA,NA,"elevation ~1515","Sunny with clouds",22,"7/17/2014",1,"213_1"
975,44.436643,-72.32474,17,7,2014,1,214,"PO",1,"DFUS","NR",NA,NA,NA,NA,"elevation ~1515","Sunny with clouds",22,"7/17/2014",1,"214_1"
975,44.436643,-72.32474,17,7,2014,1,215,"PO",1,"DFUS","NR",NA,NA,NA,NA,"elevation ~1515","Sunny with clouds",22,"7/17/2014",1,"215_1"
975,44.436643,-72.32474,17,7,2014,1,216,"PO",1,"DFUS","NR",NA,NA,NA,NA,"elevation ~1515","Sunny with clouds",22,"7/17/2014",1,"216_1"
906,44.329653,-72.429429,3,9,2015,1,217,"PO",1,"DFUS","NR",NA,NA,NA,"Lat and long provided by J.A. using Google Earth.","Weather History: hot and dry this last week.","Partly Cloudy",25,"9/3/2015",1,"217_1"
906,44.329653,-72.429429,3,9,2015,1,218,"PO",1,"DFUS","NR",NA,NA,NA,"Lat and long provided by J.A. using Google Earth.","Weather History: hot and dry this last week.","Partly Cloudy",25,"9/3/2015",1,"218_1"
906,44.329653,-72.429429,3,9,2015,1,219,"PO",1,"DFUS","NR",NA,NA,NA,"Lat and long provided by J.A. using Google Earth.","Weather History: hot and dry this last week.","Partly Cloudy",25,"9/3/2015",1,"219_1"
906,44.329653,-72.429429,3,9,2015,1,220,"PO",1,"DFUS","NR",NA,NA,NA,"Lat and long provided by J.A. using Google Earth.","Weather History: hot and dry this last week.","Partly Cloudy",25,"9/3/2015",1,"220_1"
906,44.329653,-72.429429,3,9,2015,1,221,"PO",1,"DFUS","NR",NA,NA,NA,"Lat and long provided by J.A. using Google Earth.","Weather History: hot and dry this last week.","Partly Cloudy",25,"9/3/2015",1,"221_1"
906,44.329653,-72.429429,3,9,2015,1,222,"PO",1,"DFUS","NR",NA,NA,NA,"Lat and long provided by J.A. using Google Earth.","Weather History: hot and dry this last week.","Partly Cloudy",25,"9/3/2015",1,"222_1"
906,44.329653,-72.429429,3,9,2015,1,223,"PO",1,"DFUS","NR",NA,NA,NA,"Lat and long provided by J.A. using Google Earth.","Weather History: hot and dry this last week.","Partly Cloudy",25,"9/3/2015",1,"223_1"
906,44.329653,-72.429429,3,9,2015,1,224,"PO",1,"DFUS","NR",NA,NA,NA,"Lat and long provided by J.A. using Google Earth.","Weather History: hot and dry this last week.","Partly Cloudy",25,"9/3/2015",1,"224_1"
906,44.329653,-72.429429,3,9,2015,1,225,"PO",1,"DFUS","NR",NA,NA,NA,"Lat and long provided by J.A. using Google Earth.","Weather History: hot and dry this last week.","Partly Cloudy",25,"9/3/2015",1,"225_1"
